Round,Fixed-Robust,LODS (eps=0.25),LODS (eps=0.30),LODS (eps=0.40),LODS (eps=0.60)
0,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
1,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
2,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
3,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
4,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
5,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
6,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
7,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
8,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
9,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
10,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
11,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
12,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
13,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
14,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
15,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
16,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
17,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
18,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
19,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
20,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
21,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
22,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
23,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
24,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
25,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
26,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
27,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
28,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
29,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
30,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
31,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
32,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
33,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
34,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
35,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
36,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
37,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
38,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
39,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
40,0.020839809599999995,0.006094144225,0.006094144225,0.006094144225,0.006094144225
41,0.021655329806249998,0.006094144225,0.006094144225,0.006094144225,0.006094144225
42,0.021655329806249998,0.006094144225,0.006094144225,0.006094144225,0.006094144225
43,0.021655329806249998,0.006094144225,0.006094144225,0.006094144225,0.006094144225
44,0.0241958025,0.006094144225,0.006094144225,0.006094144225,0.006094144225
45,0.022486502025,0.006094144225,0.006094144225,0.006094144225,0.006094144225
46,0.025081848756249997,0.006094144225,0.006094144225,0.006094144225,0.006094144225
47,0.02875144140624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
48,0.02781056522499999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
49,0.02874296390624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
50,0.02875144140624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
51,0.03267146625625,0.006094144225,0.006094144225,0.006094144225,0.006094144225
52,0.030680149806249994,0.006094144225,0.006094144225,0.006094144225,0.006094144225
53,0.029699352224999993,0.006094144225,0.006094144225,0.006094144225,0.006094144225
54,0.03166798202499999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
55,0.030680149806249994,0.006094144225,0.006094144225,0.006094144225,0.006094144225
56,0.03369060249999999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
57,0.033690602499999986,0.006094144225,0.006094144225,0.006094144225,0.006094144225
58,0.03369060249999999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
59,0.03472539075624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
60,0.033690602499999986,0.006094144225,0.006094144225,0.006094144225,0.006094144225
61,0.03472539075624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
62,0.03472539075624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
63,0.03472539075624999,0.006800063906249999,0.006800063906249999,0.006094144225,0.006094144225
64,0.03472539075624999,0.006800063906249999,0.006094144225,0.006094144225,0.006094144225
65,0.03472539075624999,0.01065591675625,0.006094144225,0.006094144225,0.006094144225
66,0.03472539075624999,0.006094144225,0.006094144225,0.006094144225,0.006094144225
67,0.03472539075624999,0.01065591675625,0.007066503906250001,0.006094144225,0.006094144225
68,0.03472539075624999,0.011324152225,0.00782296025625,0.006094144225,0.006094144225
69,0.03472539075624999,0.012371000625000005,0.008917497056250003,0.006094144225,0.006094144225
70,0.03472539075624999,0.024948202499999992,0.008917497056250001,0.006094144225,0.006094144225
71,0.03472539075624999,0.023222712099999994,0.019036410756250004,0.006094144225,0.006094144225
72,0.03472539075624999,0.026494886756249995,0.02847909380624999,0.00782296025625,0.006094144225
73,0.03472539075624999,0.029982654024999993,0.019704438756250008,0.006800063906249999,0.006094144225
74,0.03472539075624999,0.02848331289999999,0.025082640624999996,0.00782296025625,0.006094144225
75,0.03472539075624999,0.029982654024999993,0.02285161305624999,0.01008367430625,0.006094144225
76,0.03472539075624999,0.03472539075624999,0.029982654024999993,0.008917497056250001,0.006094144225
77,0.03472539075624999,0.03472539075624999,0.024200469225,0.012907232100000002,0.006094144225
78,0.03472539075624999,0.03472539075624999,0.028483312899999995,0.01364165600625,0.006094144225
79,0.03472539075624999,0.02794580889999999,0.03310580249999998,0.018060000156250002,0.006094144225
80,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.012023122499999999,0.006094144225
81,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.028340039024999993,0.006094144225
82,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.0168974001,0.006094144225
83,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.016897400100000005,0.006094144225
84,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
85,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
86,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006800063906249999
87,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
88,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.026494886756249992,0.006094144225
89,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03152489025624999,0.006094144225
90,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03295132562499999,0.006800063906249999
91,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
92,0.033690602499999986,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
93,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
94,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03310580249999998,0.006094144225
95,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006800063906249999
96,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.006094144225
97,0.03472539075624999,0.03472539075624999,0.03472539075624999,0.031524890256249986,0.006094144225
